ReturnID,OrderID,Reason
RE03152,ORD47329,Wrong Item
RE03153,ORD44488,Damaged
RE03154,ORD13229,Other
RE03155,ORD11826,Other
RE03156,ORD58605,Other
RE03157,ORD07050,Other
RE03158,ORD40794,Damaged
RE03159,ORD57843,Wrong Item
RE03160,ORD36844,Damaged
RE03161,ORD29341,Customer Dissatisfaction
RE03162,ORD54412,Other
RE03163,ORD49370,Wrong Item
RE03164,ORD29317,Other
RE03165,ORD34581,Other
RE03166,ORD28858,Wrong Item
RE03167,ORD22225,Other
RE03168,ORD55998,Damaged
RE03169,ORD27018,Damaged
RE03170,ORD58346,Damaged
RE03171,ORD58315,Other
RE03172,ORD58089,Damaged
RE03173,ORD40604,Wrong Item
RE03174,ORD15762,Customer Dissatisfaction
RE03175,ORD48320,Customer Dissatisfaction
RE03176,ORD24752,Wrong Item
RE03177,ORD17166,Customer Dissatisfaction
RE03178,ORD11409,Damaged
RE03179,ORD28618,Wrong Item
RE03180,ORD38241,Damaged
RE03181,ORD55452,Wrong Item
RE03182,ORD37622,Wrong Item
RE03183,ORD40154,Damaged
RE03184,ORD13494,Wrong Item
RE03185,ORD45491,Other
RE03186,ORD34471,Wrong Item
RE03187,ORD27362,Customer Dissatisfaction
RE03188,ORD56498,Wrong Item
RE03189,ORD38949,Damaged
RE03190,ORD29914,Customer Dissatisfaction
RE03191,ORD15282,Wrong Item
RE03192,ORD08197,Other
RE03193,ORD46554,Damaged
RE03194,ORD08692,Damaged
RE03195,ORD25645,Wrong Item
RE03196,ORD35898,Other
RE03197,ORD21497,Damaged
RE03198,ORD14262,Other
RE03199,ORD05770,Damaged
RE03200,ORD47295,Customer Dissatisfaction
RE03201,ORD00874,Other
RE03202,ORD07700,Other
RE03203,ORD50954,Wrong Item
RE03204,ORD34456,Wrong Item
RE03205,ORD44549,Customer Dissatisfaction
RE03206,ORD54508,Customer Dissatisfaction
RE03207,ORD11969,Customer Dissatisfaction
RE03208,ORD49583,Customer Dissatisfaction
RE03209,ORD49792,Other
RE03210,ORD21753,Damaged
RE03211,ORD47185,Other
RE03212,ORD37127,Customer Dissatisfaction
RE03213,ORD25702,Damaged
RE03214,ORD51028,Damaged
RE03215,ORD05184,Other
RE03216,ORD07949,Damaged
RE03217,ORD39538,Wrong Item
RE03218,ORD23972,Wrong Item
RE03219,ORD22813,Customer Dissatisfaction
RE03220,ORD16437,Other
RE03221,ORD05216,Wrong Item
RE03222,ORD45922,Wrong Item
RE03223,ORD00654,Damaged
RE03224,ORD57522,Other
RE03225,ORD16117,Customer Dissatisfaction
RE03226,ORD52183,Other
RE03227,ORD58119,Customer Dissatisfaction
RE03228,ORD07784,Customer Dissatisfaction
RE03229,ORD37009,Damaged
RE03230,ORD39646,Damaged
RE03231,ORD51784,Customer Dissatisfaction
RE03232,ORD36533,Wrong Item
RE03233,ORD44110,Customer Dissatisfaction
RE03234,ORD26999,Damaged
RE03235,ORD54161,Damaged
RE03236,ORD23162,Damaged
RE03237,ORD41507,Wrong Item
RE03238,ORD11800,Wrong Item
RE03239,ORD03701,Wrong Item
RE03240,ORD44353,Customer Dissatisfaction
RE03241,ORD33570,Customer Dissatisfaction
RE03242,ORD34366,Wrong Item
RE03243,ORD11525,Customer Dissatisfaction
RE03244,ORD06152,Damaged
RE03245,ORD22708,Other
RE03246,ORD27027,Wrong Item
RE03247,ORD57720,Other
RE03248,ORD07870,Other
RE03249,ORD40860,Damaged
RE03250,ORD44910,Damaged
RE03251,ORD19185,Other
RE03252,ORD02584,Wrong Item
RE03253,ORD23119,Wrong Item
RE03254,ORD23987,Damaged
RE03255,ORD16832,Damaged
RE03256,ORD24661,Other
RE03257,ORD10978,Wrong Item
RE03258,ORD56169,Other
RE03259,ORD24212,Customer Dissatisfaction
RE03260,ORD56689,Wrong Item
RE03261,ORD22458,Other
RE03262,ORD34920,Other
RE03263,ORD36953,Damaged
RE03264,ORD45283,Customer Dissatisfaction
RE03265,ORD02344,Other
RE03266,ORD40442,Damaged
RE03267,ORD20957,Other
RE03268,ORD19465,Damaged
RE03269,ORD49136,Damaged
RE03270,ORD46640,Customer Dissatisfaction
RE03271,ORD33283,Wrong Item
RE03272,ORD00761,Wrong Item
RE03273,ORD54643,Customer Dissatisfaction
RE03274,ORD21985,Customer Dissatisfaction
RE03275,ORD35315,Wrong Item
RE03276,ORD24506,Other
RE03277,ORD09862,Other
RE03278,ORD56454,Wrong Item
RE03279,ORD23210,Customer Dissatisfaction
RE03280,ORD28190,Other
RE03281,ORD08190,Wrong Item
RE03282,ORD19324,Customer Dissatisfaction
RE03283,ORD05185,Wrong Item
RE03284,ORD32250,Customer Dissatisfaction
RE03285,ORD31110,Wrong Item
RE03286,ORD56707,Other
RE03287,ORD13029,Other
RE03288,ORD57695,Customer Dissatisfaction
RE03289,ORD40299,Customer Dissatisfaction
RE03290,ORD45174,Damaged
RE03291,ORD07553,Other
RE03292,ORD49319,Damaged
RE03293,ORD37853,Other
RE03294,ORD57256,Customer Dissatisfaction
RE03295,ORD05472,Wrong Item
RE03296,ORD55436,Customer Dissatisfaction
RE03297,ORD15000,Wrong Item
RE03298,ORD13277,Wrong Item
RE03299,ORD20670,Wrong Item
RE03300,ORD05404,Customer Dissatisfaction
RE03301,ORD06774,Other
RE03302,ORD40530,Wrong Item
RE03303,ORD55219,Other
RE03304,ORD53740,Wrong Item
RE03305,ORD51535,Other
RE03306,ORD51371,Wrong Item
RE03307,ORD35585,Other
RE03308,ORD02597,Wrong Item
RE03309,ORD50861,Damaged
RE03310,ORD26999,Wrong Item
RE03311,ORD07265,Other
RE03312,ORD59861,Customer Dissatisfaction
RE03313,ORD50639,Customer Dissatisfaction
RE03314,ORD14629,Customer Dissatisfaction
RE03315,ORD21546,Damaged
RE03316,ORD50070,Damaged
RE03317,ORD54190,Wrong Item
RE03318,ORD28082,Other
RE03319,ORD11528,Other
RE03320,ORD39208,Other
RE03321,ORD49976,Other
RE03322,ORD12069,Other
RE03323,ORD09869,Wrong Item
RE03324,ORD33766,Customer Dissatisfaction
RE03325,ORD21408,Customer Dissatisfaction
RE03326,ORD27876,Customer Dissatisfaction
RE03327,ORD11946,Customer Dissatisfaction
RE03328,ORD06226,Damaged
RE03329,ORD04380,Wrong Item
RE03330,ORD51660,Other
RE03331,ORD38963,Damaged
RE03332,ORD45469,Customer Dissatisfaction
RE03333,ORD53144,Other
RE03334,ORD42609,Customer Dissatisfaction
RE03335,ORD01487,Wrong Item
RE03336,ORD27873,Damaged
RE03337,ORD46581,Damaged
RE03338,ORD43323,Wrong Item
RE03339,ORD06778,Other
RE03340,ORD04590,Other
RE03341,ORD17971,Wrong Item
RE03342,ORD25794,Wrong Item
RE03343,ORD34851,Damaged
RE03344,ORD25104,Other
RE03345,ORD52832,Wrong Item
RE03346,ORD40223,Damaged
RE03347,ORD03706,Damaged
RE03348,ORD13782,Damaged
RE03349,ORD01133,Customer Dissatisfaction
RE03350,ORD56013,Damaged
RE03351,ORD18484,Other
RE03352,ORD23096,Wrong Item
RE03353,ORD43664,Customer Dissatisfaction
RE03354,ORD01673,Other
RE03355,ORD23525,Other
RE03356,ORD45185,Wrong Item
RE03357,ORD31306,Damaged
RE03358,ORD57997,Wrong Item
RE03359,ORD41457,Damaged
RE03360,ORD32393,Other
RE03361,ORD36568,Wrong Item
RE03362,ORD52844,Damaged
RE03363,ORD58315,Wrong Item
RE03364,ORD21282,Damaged
RE03365,ORD31149,Wrong Item
RE03366,ORD21086,Wrong Item
RE03367,ORD28325,Other
RE03368,ORD30288,Wrong Item
RE03369,ORD19814,Wrong Item
RE03370,ORD24996,Wrong Item
RE03371,ORD51635,Other
RE03372,ORD18452,Customer Dissatisfaction
RE03373,ORD55978,Customer Dissatisfaction
RE03374,ORD37403,Damaged
RE03375,ORD22887,Customer Dissatisfaction
RE03376,ORD14762,Damaged
RE03377,ORD06197,Wrong Item
RE03378,ORD40544,Other
RE03379,ORD34113,Other
RE03380,ORD50301,Damaged
RE03381,ORD32058,Customer Dissatisfaction
RE03382,ORD14138,Other
RE03383,ORD21222,Wrong Item
RE03384,ORD21139,Other
RE03385,ORD26365,Wrong Item
RE03386,ORD20577,Other
RE03387,ORD05540,Damaged
RE03388,ORD34752,Customer Dissatisfaction
RE03389,ORD20959,Wrong Item
RE03390,ORD00145,Customer Dissatisfaction
RE03391,ORD15090,Damaged
RE03392,ORD17818,Wrong Item
RE03393,ORD10103,Wrong Item
RE03394,ORD37019,Customer Dissatisfaction
RE03395,ORD15000,Damaged
RE03396,ORD15084,Wrong Item
RE03397,ORD14593,Other
RE03398,ORD27536,Other
RE03399,ORD35630,Customer Dissatisfaction
RE03400,ORD05702,Other
RE03401,ORD20120,Other
RE03402,ORD17815,Damaged
RE03403,ORD35344,Wrong Item
RE03404,ORD33603,Other
RE03405,ORD55688,Customer Dissatisfaction
RE03406,ORD11257,Customer Dissatisfaction
RE03407,ORD55775,Wrong Item
RE03408,ORD45337,Other
RE03409,ORD36642,Customer Dissatisfaction
RE03410,ORD10323,Wrong Item
RE03411,ORD43486,Damaged
RE03412,ORD51978,Other
RE03413,ORD07110,Wrong Item
RE03414,ORD55592,Customer Dissatisfaction
RE03415,ORD31657,Damaged
RE03416,ORD48511,Wrong Item
RE03417,ORD33879,Other
RE03418,ORD09053,Wrong Item
RE03419,ORD42680,Other
RE03420,ORD43521,Customer Dissatisfaction
RE03421,ORD32782,Other
RE03422,ORD35148,Customer Dissatisfaction
RE03423,ORD25129,Wrong Item
RE03424,ORD30960,Customer Dissatisfaction
RE03425,ORD15161,Customer Dissatisfaction
RE03426,ORD16176,Damaged
RE03427,ORD23405,Customer Dissatisfaction
RE03428,ORD34298,Wrong Item
RE03429,ORD12158,Customer Dissatisfaction
RE03430,ORD32389,Damaged
RE03431,ORD02691,Damaged
RE03432,ORD00716,Damaged
RE03433,ORD29850,Other
RE03434,ORD47409,Other
RE03435,ORD32545,Other
RE03436,ORD21383,Wrong Item
RE03437,ORD39492,Wrong Item
RE03438,ORD24698,Other
RE03439,ORD29758,Wrong Item
RE03440,ORD04351,Customer Dissatisfaction
RE03441,ORD46128,Damaged
RE03442,ORD33087,Damaged
RE03443,ORD26356,Damaged
RE03444,ORD10958,Other
RE03445,ORD59132,Wrong Item
RE03446,ORD44708,Other
RE03447,ORD35429,Wrong Item
RE03448,ORD25973,Damaged
RE03449,ORD17124,Wrong Item
RE03450,ORD47345,Customer Dissatisfaction
RE03451,ORD25165,Damaged
RE03452,ORD24075,Customer Dissatisfaction
RE03453,ORD29522,Customer Dissatisfaction
RE03454,ORD41142,Wrong Item
RE03455,ORD46904,Customer Dissatisfaction
RE03456,ORD30412,Customer Dissatisfaction
RE03457,ORD45580,Wrong Item
RE03458,ORD36530,Customer Dissatisfaction
RE03459,ORD05038,Other
RE03460,ORD50423,Wrong Item
RE03461,ORD32547,Customer Dissatisfaction
RE03462,ORD08347,Other
RE03463,ORD34152,Wrong Item
RE03464,ORD31128,Damaged
RE03465,ORD09516,Damaged
RE03466,ORD36555,Damaged
RE03467,ORD53939,Wrong Item
RE03468,ORD31269,Customer Dissatisfaction
RE03469,ORD59838,Wrong Item
RE03470,ORD02745,Wrong Item
RE03471,ORD10810,Wrong Item
RE03472,ORD10439,Other
RE03473,ORD48198,Damaged
RE03474,ORD35172,Customer Dissatisfaction
RE03475,ORD19907,Customer Dissatisfaction
RE03476,ORD05751,Other
RE03477,ORD24824,Damaged
RE03478,ORD18746,Other
RE03479,ORD16331,Customer Dissatisfaction
RE03480,ORD20668,Other
RE03481,ORD01452,Damaged
RE03482,ORD39207,Wrong Item
RE03483,ORD27014,Other
RE03484,ORD36993,Other
RE03485,ORD57368,Customer Dissatisfaction
RE03486,ORD40512,Other
RE03487,ORD06718,Damaged
RE03488,ORD22128,Wrong Item
RE03489,ORD12094,Wrong Item
RE03490,ORD04476,Other
RE03491,ORD28140,Other
RE03492,ORD47962,Damaged
RE03493,ORD20581,Damaged
RE03494,ORD21392,Wrong Item
RE03495,ORD55649,Wrong Item
RE03496,ORD48487,Customer Dissatisfaction
RE03497,ORD44202,Other
RE03498,ORD35624,Damaged
RE03499,ORD00143,Customer Dissatisfaction
RE03500,ORD45947,Damaged
RE03501,ORD21587,Damaged
RE03502,ORD22624,Damaged
RE03503,ORD27174,Wrong Item
RE03504,ORD42896,Wrong Item
RE03505,ORD49955,Wrong Item
RE03506,ORD35546,Customer Dissatisfaction
RE03507,ORD46631,Wrong Item
RE03508,ORD28793,Wrong Item
RE03509,ORD54302,Customer Dissatisfaction
RE03510,ORD08054,Damaged
RE03511,ORD23966,Wrong Item
RE03512,ORD01018,Damaged
RE03513,ORD02151,Customer Dissatisfaction
RE03514,ORD14838,Wrong Item
RE03515,ORD40702,Wrong Item
RE03516,ORD07931,Damaged
RE03517,ORD04621,Wrong Item
RE03518,ORD14995,Customer Dissatisfaction
RE03519,ORD33242,Other
RE03520,ORD05165,Customer Dissatisfaction
RE03521,ORD12747,Other
RE03522,ORD33608,Damaged
RE03523,ORD13411,Damaged
RE03524,ORD52185,Other
RE03525,ORD17767,Customer Dissatisfaction
RE03526,ORD35990,Customer Dissatisfaction
RE03527,ORD29790,Wrong Item
RE03528,ORD48089,Customer Dissatisfaction
RE03529,ORD42313,Other
RE03530,ORD42212,Damaged
RE03531,ORD06166,Wrong Item
RE03532,ORD47402,Damaged
RE03533,ORD53593,Wrong Item
RE03534,ORD13923,Wrong Item
RE03535,ORD48546,Damaged
RE03536,ORD28959,Wrong Item
RE03537,ORD42645,Damaged
RE03538,ORD25978,Other
RE03539,ORD02369,Other
RE03540,ORD14607,Damaged
RE03541,ORD04597,Other
RE03542,ORD48811,Damaged
RE03543,ORD06905,Other
RE03544,ORD21490,Wrong Item
RE03545,ORD45955,Damaged
RE03546,ORD05131,Damaged
RE03547,ORD58515,Customer Dissatisfaction
RE03548,ORD57294,Other
RE03549,ORD32711,Other
RE03550,ORD27228,Other
RE03551,ORD37802,Damaged
RE03552,ORD50135,Customer Dissatisfaction
RE03553,ORD00184,Customer Dissatisfaction
RE03554,ORD42262,Wrong Item
RE03555,ORD33332,Damaged
RE03556,ORD15255,Customer Dissatisfaction
RE03557,ORD24907,Other
RE03558,ORD02971,Wrong Item
RE03559,ORD46182,Customer Dissatisfaction
RE03560,ORD24206,Damaged
RE03561,ORD16067,Wrong Item
RE03562,ORD44710,Wrong Item
RE03563,ORD05981,Customer Dissatisfaction
RE03564,ORD42131,Other
RE03565,ORD14005,Wrong Item
RE03566,ORD32992,Other
RE03567,ORD00247,Other
RE03568,ORD21137,Customer Dissatisfaction
RE03569,ORD20011,Customer Dissatisfaction
RE03570,ORD23389,Damaged
RE03571,ORD04995,Customer Dissatisfaction
RE03572,ORD17572,Other
RE03573,ORD45116,Other
RE03574,ORD13098,Damaged
RE03575,ORD19023,Customer Dissatisfaction
RE03576,ORD07289,Damaged
RE03577,ORD48689,Other
RE03578,ORD10260,Damaged
RE03579,ORD58914,Customer Dissatisfaction
RE03580,ORD54640,Wrong Item
RE03581,ORD45168,Damaged
RE03582,ORD19941,Wrong Item
RE03583,ORD30121,Other
RE03584,ORD25672,Customer Dissatisfaction
RE03585,ORD44666,Other
RE03586,ORD45945,Wrong Item
RE03587,ORD50857,Other
RE03588,ORD39175,Wrong Item
RE03589,ORD18441,Other
RE03590,ORD40276,Wrong Item
RE03591,ORD38758,Other
RE03592,ORD09887,Wrong Item
RE03593,ORD14144,Other
RE03594,ORD14091,Customer Dissatisfaction
RE03595,ORD42824,Wrong Item
RE03596,ORD11571,Other
RE03597,ORD41987,Customer Dissatisfaction
RE03598,ORD10626,Damaged
RE03599,ORD12937,Customer Dissatisfaction
RE03600,ORD33203,Damaged
RE03601,ORD04931,Customer Dissatisfaction
RE03602,ORD57618,Wrong Item
RE03603,ORD41472,Wrong Item
RE03604,ORD18279,Other
RE03605,ORD09587,Damaged
RE03606,ORD16784,Wrong Item
RE03607,ORD42630,Other
RE03608,ORD50819,Customer Dissatisfaction
RE03609,ORD04715,Wrong Item
RE03610,ORD01231,Damaged
RE03611,ORD24206,Customer Dissatisfaction
RE03612,ORD19868,Other
RE03613,ORD29764,Wrong Item
RE03614,ORD59375,Customer Dissatisfaction
RE03615,ORD11120,Other
RE03616,ORD55914,Wrong Item
RE03617,ORD42882,Customer Dissatisfaction
RE03618,ORD02972,Customer Dissatisfaction
RE03619,ORD47366,Damaged
RE03620,ORD41588,Damaged
RE03621,ORD50260,Customer Dissatisfaction
RE03622,ORD59382,Damaged
RE03623,ORD07872,Customer Dissatisfaction
RE03624,ORD55609,Damaged
RE03625,ORD58672,Other
RE03626,ORD52143,Other
RE03627,ORD32695,Customer Dissatisfaction
RE03628,ORD30176,Wrong Item
RE03629,ORD47747,Wrong Item
RE03630,ORD09068,Wrong Item
RE03631,ORD46895,Customer Dissatisfaction
RE03632,ORD43061,Wrong Item
RE03633,ORD41838,Wrong Item
RE03634,ORD12945,Damaged
RE03635,ORD55682,Customer Dissatisfaction
RE03636,ORD23890,Damaged
RE03637,ORD32368,Other
RE03638,ORD03680,Wrong Item
RE03639,ORD01480,Customer Dissatisfaction
RE03640,ORD16203,Damaged
RE03641,ORD35179,Other
RE03642,ORD11707,Wrong Item
RE03643,ORD23135,Damaged
RE03644,ORD52473,Damaged
RE03645,ORD39494,Other
RE03646,ORD53783,Customer Dissatisfaction
RE03647,ORD37163,Other
RE03648,ORD04404,Other
RE03649,ORD01857,Damaged
RE03650,ORD40422,Customer Dissatisfaction
RE03651,ORD06621,Wrong Item
RE03652,ORD08835,Damaged
RE03653,ORD46542,Wrong Item
RE03654,ORD25752,Damaged
RE03655,ORD39536,Damaged
RE03656,ORD15773,Wrong Item
RE03657,ORD06217,Customer Dissatisfaction
RE03658,ORD31875,Wrong Item
RE03659,ORD23420,Damaged
RE03660,ORD08658,Damaged
RE03661,ORD28995,Wrong Item
RE03662,ORD06494,Other
RE03663,ORD02453,Wrong Item
RE03664,ORD37599,Damaged
RE03665,ORD57926,Customer Dissatisfaction
RE03666,ORD13598,Customer Dissatisfaction
RE03667,ORD35312,Other
RE03668,ORD04634,Damaged
RE03669,ORD39380,Customer Dissatisfaction
RE03670,ORD52833,Damaged
RE03671,ORD19104,Customer Dissatisfaction
RE03672,ORD44384,Damaged
RE03673,ORD05958,Damaged
RE03674,ORD38894,Damaged
RE03675,ORD08206,Customer Dissatisfaction
RE03676,ORD22048,Other
RE03677,ORD13458,Customer Dissatisfaction
RE03678,ORD30915,Customer Dissatisfaction
RE03679,ORD30576,Damaged
RE03680,ORD25409,Customer Dissatisfaction
RE03681,ORD47517,Damaged
RE03682,ORD11247,Damaged
RE03683,ORD36186,Other
RE03684,ORD10237,Wrong Item
RE03685,ORD22090,Other
RE03686,ORD49618,Other
RE03687,ORD25089,Other
RE03688,ORD15527,Other
RE03689,ORD37174,Customer Dissatisfaction
RE03690,ORD59573,Other
RE03691,ORD18742,Customer Dissatisfaction
RE03692,ORD36678,Other
RE03693,ORD13563,Damaged
RE03694,ORD21174,Other
RE03695,ORD41941,Wrong Item
RE03696,ORD03437,Wrong Item
RE03697,ORD06441,Wrong Item
RE03698,ORD15780,Customer Dissatisfaction
RE03699,ORD00342,Customer Dissatisfaction
RE03700,ORD55648,Customer Dissatisfaction
RE03701,ORD48873,Other
RE03702,ORD46339,Wrong Item
RE03703,ORD57776,Other
RE03704,ORD42833,Wrong Item
RE03705,ORD29881,Damaged
RE03706,ORD09900,Damaged
RE03707,ORD29658,Other
RE03708,ORD18877,Other
RE03709,ORD39286,Wrong Item
RE03710,ORD41523,Customer Dissatisfaction
RE03711,ORD45559,Damaged
RE03712,ORD09041,Wrong Item
RE03713,ORD40411,Customer Dissatisfaction
RE03714,ORD08532,Other
RE03715,ORD29202,Wrong Item
RE03716,ORD09500,Damaged
RE03717,ORD02862,Other
RE03718,ORD19506,Other
RE03719,ORD51926,Damaged
RE03720,ORD00703,Other
RE03721,ORD45798,Other
RE03722,ORD37488,Other
RE03723,ORD30729,Wrong Item
RE03724,ORD26886,Customer Dissatisfaction
RE03725,ORD58316,Damaged
RE03726,ORD09824,Wrong Item
RE03727,ORD40014,Customer Dissatisfaction
RE03728,ORD14632,Customer Dissatisfaction
RE03729,ORD17650,Damaged
RE03730,ORD46447,Wrong Item
RE03731,ORD46308,Damaged
RE03732,ORD54408,Other
RE03733,ORD33680,Other
RE03734,ORD59789,Wrong Item
RE03735,ORD08955,Other
RE03736,ORD34394,Wrong Item
RE03737,ORD39780,Other
RE03738,ORD12862,Damaged
RE03739,ORD39196,Other
RE03740,ORD18836,Damaged
RE03741,ORD18955,Customer Dissatisfaction
RE03742,ORD48798,Damaged
RE03743,ORD32211,Wrong Item
RE03744,ORD44178,Customer Dissatisfaction
RE03745,ORD05992,Damaged
RE03746,ORD53157,Customer Dissatisfaction
RE03747,ORD41939,Wrong Item
RE03748,ORD07236,Wrong Item
RE03749,ORD25266,Damaged
RE03750,ORD12390,Wrong Item
RE03751,ORD54436,Wrong Item
RE03752,ORD43657,Damaged
RE03753,ORD17432,Damaged
RE03754,ORD10940,Wrong Item
RE03755,ORD08824,Other
RE03756,ORD22982,Wrong Item
RE03757,ORD47805,Wrong Item
RE03758,ORD25358,Wrong Item
RE03759,ORD46417,Damaged
RE03760,ORD51069,Wrong Item
RE03761,ORD36290,Damaged
RE03762,ORD39731,Damaged
RE03763,ORD30319,Other
RE03764,ORD21954,Damaged
RE03765,ORD00937,Customer Dissatisfaction
RE03766,ORD39548,Damaged
RE03767,ORD47823,Other
RE03768,ORD56248,Wrong Item
RE03769,ORD22800,Customer Dissatisfaction
RE03770,ORD02223,Damaged
RE03771,ORD10066,Customer Dissatisfaction
RE03772,ORD16880,Damaged
RE03773,ORD09812,Other
RE03774,ORD07832,Wrong Item
RE03775,ORD02251,Damaged
RE03776,ORD23969,Damaged
RE03777,ORD45582,Customer Dissatisfaction
RE03778,ORD44372,Other
RE03779,ORD05094,Damaged
RE03780,ORD33085,Customer Dissatisfaction
RE03781,ORD34466,Customer Dissatisfaction
RE03782,ORD25089,Damaged
RE03783,ORD37406,Wrong Item
RE03784,ORD17084,Customer Dissatisfaction
RE03785,ORD57830,Customer Dissatisfaction
RE03786,ORD07178,Damaged
RE03787,ORD57200,Wrong Item
RE03788,ORD19608,Damaged
RE03789,ORD02715,Customer Dissatisfaction
RE03790,ORD09681,Customer Dissatisfaction
RE03791,ORD02038,Other
RE03792,ORD04976,Damaged
RE03793,ORD42281,Customer Dissatisfaction
RE03794,ORD08934,Damaged
RE03795,ORD47801,Other
RE03796,ORD33475,Damaged
RE03797,ORD29826,Customer Dissatisfaction
RE03798,ORD51162,Customer Dissatisfaction
RE03799,ORD33799,Wrong Item
RE03800,ORD45072,Damaged
RE03801,ORD27412,Customer Dissatisfaction
RE03802,ORD58737,Other
RE03803,ORD36961,Other
RE03804,ORD10053,Wrong Item
RE03805,ORD51801,Other
RE03806,ORD24439,Damaged
RE03807,ORD57763,Damaged
RE03808,ORD58333,Damaged
RE03809,ORD20448,Customer Dissatisfaction
RE03810,ORD55794,Customer Dissatisfaction
RE03811,ORD05485,Damaged
RE03812,ORD47696,Wrong Item
RE03813,ORD10427,Customer Dissatisfaction
RE03814,ORD49512,Damaged
RE03815,ORD59864,Customer Dissatisfaction
RE03816,ORD09589,Wrong Item
RE03817,ORD40144,Other
RE03818,ORD33400,Damaged
RE03819,ORD54491,Other
RE03820,ORD09648,Customer Dissatisfaction
RE03821,ORD12191,Wrong Item
RE03822,ORD02792,Wrong Item
RE03823,ORD09340,Wrong Item
RE03824,ORD33074,Other
RE03825,ORD45325,Wrong Item
RE03826,ORD30104,Damaged
RE03827,ORD11139,Wrong Item
RE03828,ORD53009,Damaged
RE03829,ORD19723,Wrong Item
RE03830,ORD14837,Damaged
RE03831,ORD53901,Other
RE03832,ORD22712,Damaged
RE03833,ORD28559,Other
RE03834,ORD29741,Other
RE03835,ORD00071,Customer Dissatisfaction
RE03836,ORD46683,Customer Dissatisfaction
RE03837,ORD07632,Damaged
RE03838,ORD19769,Wrong Item
RE03839,ORD40692,Wrong Item
RE03840,ORD55889,Customer Dissatisfaction
RE03841,ORD10646,Damaged
RE03842,ORD26019,Customer Dissatisfaction
RE03843,ORD03775,Wrong Item
RE03844,ORD07185,Damaged
RE03845,ORD54372,Wrong Item
RE03846,ORD39274,Damaged
RE03847,ORD43605,Wrong Item
RE03848,ORD12746,Damaged
RE03849,ORD47774,Customer Dissatisfaction
RE03850,ORD16236,Customer Dissatisfaction
RE03851,ORD13837,Damaged
RE03852,ORD49668,Wrong Item
RE03853,ORD30433,Wrong Item
RE03854,ORD12255,Damaged
RE03855,ORD29441,Wrong Item
RE03856,ORD06648,Other
RE03857,ORD54134,Customer Dissatisfaction
RE03858,ORD59809,Damaged
RE03859,ORD20579,Customer Dissatisfaction
RE03860,ORD23083,Damaged
RE03861,ORD00206,Customer Dissatisfaction
RE03862,ORD58817,Wrong Item
RE03863,ORD04123,Damaged
RE03864,ORD18043,Damaged
RE03865,ORD49297,Other
RE03866,ORD14045,Customer Dissatisfaction
RE03867,ORD40450,Damaged
RE03868,ORD04978,Customer Dissatisfaction
RE03869,ORD42108,Damaged
RE03870,ORD04405,Customer Dissatisfaction
RE03871,ORD02800,Customer Dissatisfaction
RE03872,ORD15832,Damaged
RE03873,ORD23160,Damaged
RE03874,ORD29150,Other
RE03875,ORD15636,Wrong Item
RE03876,ORD52816,Damaged
RE03877,ORD17027,Wrong Item
RE03878,ORD41793,Damaged
RE03879,ORD36303,Other
RE03880,ORD46657,Wrong Item
RE03881,ORD49628,Other
RE03882,ORD18477,Damaged
RE03883,ORD18465,Damaged
RE03884,ORD01812,Wrong Item
RE03885,ORD07494,Wrong Item
RE03886,ORD07163,Wrong Item
RE03887,ORD01096,Wrong Item
RE03888,ORD07447,Other
RE03889,ORD59470,Customer Dissatisfaction
RE03890,ORD22103,Customer Dissatisfaction
RE03891,ORD53360,Customer Dissatisfaction
RE03892,ORD59673,Damaged
RE03893,ORD03485,Customer Dissatisfaction
RE03894,ORD39655,Wrong Item
RE03895,ORD44255,Wrong Item
RE03896,ORD05242,Customer Dissatisfaction
RE03897,ORD06774,Damaged
RE03898,ORD29249,Wrong Item
RE03899,ORD00216,Damaged
RE03900,ORD51859,Customer Dissatisfaction
RE03901,ORD05680,Customer Dissatisfaction
RE03902,ORD34958,Other
RE03903,ORD21092,Damaged
RE03904,ORD04750,Other
RE03905,ORD09998,Other
RE03906,ORD17868,Damaged
RE03907,ORD52989,Damaged
RE03908,ORD52654,Customer Dissatisfaction
RE03909,ORD05799,Other
RE03910,ORD12280,Wrong Item
RE03911,ORD11065,Wrong Item
RE03912,ORD48744,Damaged
RE03913,ORD52419,Damaged
RE03914,ORD44037,Customer Dissatisfaction
RE03915,ORD25388,Wrong Item
RE03916,ORD43585,Customer Dissatisfaction
RE03917,ORD11293,Customer Dissatisfaction
RE03918,ORD50848,Customer Dissatisfaction
RE03919,ORD13798,Customer Dissatisfaction
RE03920,ORD30756,Other
RE03921,ORD30611,Wrong Item
RE03922,ORD57395,Wrong Item
RE03923,ORD57801,Other
RE03924,ORD20725,Damaged
RE03925,ORD28791,Wrong Item
RE03926,ORD23204,Customer Dissatisfaction
RE03927,ORD50661,Wrong Item
RE03928,ORD46771,Damaged
RE03929,ORD31727,Wrong Item
RE03930,ORD15736,Other
RE03931,ORD01301,Other
RE03932,ORD22808,Customer Dissatisfaction
RE03933,ORD17972,Other
RE03934,ORD25600,Customer Dissatisfaction
RE03935,ORD35439,Other
RE03936,ORD34561,Other
RE03937,ORD47877,Other
RE03938,ORD54752,Wrong Item
RE03939,ORD24357,Damaged
RE03940,ORD03674,Other
RE03941,ORD35473,Damaged
